link,player,season,age,tm,lg,pos,g,gs,FirstSeasonMP,fg,fga,fgpercent,x3p,x3pa,x3ppercent,x2p,x2pa,x2ppercent,efgpercent,ft,fta,ftpercent,orb,drb,trb,ast,stl,blk,tov,pf,pts,SeasonNumber_1,SeasonNumberAdj,CumSumSeasonAdj,SeasonNumber,mp,games,games_started,NumberOfSeasons,status,LastSeason,DraftYear,PickNumber,Team,College,wprev,w_lpercentprev,wcur,w_lpercentcur
/players/d/dunlemi02.html,Mike Dunleavy,2002-03,22,GSW,NBA,SF,82,3,15.9,2,5.1,0.403,0.6,1.8,0.347,1.4,3.3,0.434,0.465,1,1.2,0.78,0.8,1.8,2.6,1.3,0.6,0.2,1,1.5,5.7,1,0,0,1,27332.5,986,585,15,2,2016-17,2002,3,GSW,Duke,19.2,0.2688,23,0.315
/players/e/eisleho01.html,Howard Eisley,1994-95,22,MIN,NBA,PG,34,4,14.6,1.1,3.1,0.352,0.2,0.9,0.25,0.9,2.1,0.397,0.39,0.9,1.2,0.775,0.3,0.9,1.2,2.3,0.5,0.1,1.2,2.3,3.3,1,0,0,1,16018,786,167,12,2,2005-06,1994,30,MIN,Boston College,21,0.2562,20.8,0.2538
/players/e/ellisla01.html,LaPhonso Ellis,1992-93,22,DEN,NBA,PF,82,82,33.5,5.9,11.7,0.504,0,0.2,0.154,5.9,11.5,0.509,0.505,2.9,3.9,0.748,3.3,5.7,9.1,1.8,0.9,1.4,1.9,3.6,14.7,1,0,0,1,17626.3,624,359,11,2,2002-03,1992,5,DEN,Notre Dame,37,0.4514,33.4,0.4074
/players/e/elyme01.html,Melvin Ely,2002-03,24,LAC,NBA,C,52,7,15.4,1.8,3.6,0.495,0,0,NA,1.8,3.6,0.495,0.495,1,1.4,0.703,1.2,2.1,3.3,0.3,0.2,0.6,1,1.8,4.5,1,0,0,1,5998.7,375,55,9,2,2013-14,2002,12,LAC,Fresno State,22.2,0.287,24.2,0.3114
/players/e/eschmev01.html,Evan Eschmeyer,1999-00,24,NJN,NBA,C,31,5,12,1.2,2.3,0.528,0,0,NA,1.2,2.3,0.528,0.528,0.5,1,0.5,1.3,2.2,3.5,0.7,0.3,0.7,0.7,2.7,2.9,1,0,0,1,2135.9,153,65,4,2,2002-03,1999,34,NJN,Northwestern,28.8,0.3772,29,0.3796
/players/e/evansre01.html,Reggie Evans,2002-03,22,OKC,NBA,PF,67,60,20.4,1,2.1,0.471,0,0,NA,1,2.1,0.471,0.471,1.2,2.3,0.519,2.5,4.1,6.6,0.5,0.6,0.2,0.8,2.6,3.2,1,0,0,1,15581.800000000001,809,372,13,2,2014-15,NA,61,NA,NA,43.6,0.5736,39.4,0.5224
/players/f/ferryda01.html,Danny Ferry,1990-91,24,CLE,NBA,PF,81,2,20.5,3.4,7.9,0.428,0.3,1,0.299,3.1,7,0.445,0.446,1.5,1.9,0.816,1.2,2.3,3.5,1.8,0.5,0.3,1.5,2.8,8.6,1,0,0,1,18132.7,917,186,13,2,2002-03,1989,2,LAC,Duke,41.2,0.5024,40.6,0.495
/players/f/finlemi01.html,Michael Finley,1995-96,22,PHO,NBA,SF,82,72,39.2,5.7,11.9,0.476,0.7,2.3,0.328,4.9,9.6,0.511,0.508,3,3.9,0.749,1.7,2.9,4.6,3.5,1,0.4,1.6,2.4,15,1,0,0,1,37993.4,1103,875,15,2,2009-10,1995,21,PHO,Wisconsin,57,0.6952,54.2,0.661
/players/f/fishede01.html,Derek Fisher,1996-97,22,LAL,NBA,PG,80,3,11.5,1.3,3.3,0.397,0.3,0.9,0.301,1,2.4,0.434,0.439,1,1.5,0.658,0.3,0.9,1.2,1.5,0.5,0.1,0.9,1.1,3.9,1,0,0,1,32723.4,1287,731,18,2,2013-14,1996,24,LAL,Little Rock,43.2,0.5266,45.8,0.5584
/players/f/fizerma01.html,Marcus Fizer,2000-01,22,CHI,NBA,PF,72,13,21.9,3.9,9,0.43,0.1,0.5,0.256,3.7,8.4,0.442,0.438,1.6,2.2,0.727,1.1,3.3,4.3,1.1,0.4,0.3,1.7,2.4,9.5,1,0,0,1,6023.8,289,35,6,2,2005-06,2000,4,CHI,Iowa State,46.6,0.5906,35.2,0.4516
/players/f/fordal02.html,Alton Ford,2001-02,20,PHO,NBA,PF,53,0,8.5,1.2,2.2,0.517,0,0,NA,1.2,2.2,0.517,0.517,0.8,1.1,0.737,0.6,1.4,2,0.1,0.1,0.1,0.6,1.9,3.1,1,0,0,1,522.7,73,0,3,2,2003-04,2001,51,PHO,Houston,45.2,0.5962,44.4,0.5864
/players/f/fortejo01.html,Joseph Forte,2001-02,20,BOS,NBA,SG,8,0,4.9,0.1,1.5,0.083,0,0.4,0,0.1,1.1,0.111,0.083,0.5,0.5,1,0.1,0.6,0.8,0.8,0.3,0,0.4,0.1,0.8,1,0,0,1,125.89999999999999,25,0,2,2,2002-03,2001,21,BOS,UNC,28.2,0.3768,35,0.4598
/players/f/fortsda01.html,Danny Fortson,1997-98,21,DEN,NBA,PF,80,23,22.6,3.5,7.6,0.452,0,0,0.333,3.4,7.6,0.452,0.453,3.3,4.2,0.776,2.3,3.3,5.6,1,0.6,0.4,2,3.9,10.2,1,0,0,1,8833.3,440,175,10,2,2006-07,1997,10,MIL,Cincinnati,35,0.4268,30,0.3658
/players/f/fostegr01.html,Greg Foster,1990-91,22,WAS,NBA,PF,54,3,11.2,1.8,3.9,0.46,0,0.1,0,1.8,3.8,0.471,0.46,0.8,1.1,0.689,1,1.8,2.8,0.7,0.2,0.4,0.8,2.1,4.4,1,0,0,1,7973.4,656,95,13,2,2002-03,1990,35,WSB,Texas-El Paso,37.6,0.4586,35.6,0.4342
/players/f/fosteje01.html,Jeff Foster,1999-00,23,IND,NBA,C,19,0,4.5,0.7,1.2,0.565,0,0.1,0,0.7,1.2,0.591,0.565,0.9,1.3,0.68,0.6,1.1,1.7,0.3,0.3,0.1,0.1,0.9,2.3,1,0,0,1,15747.6,764,345,13,2,2011-12,1999,21,GSW,Texas State University,46.4,0.6194,47.2,0.6292
/players/f/fowlktr01.html,Tremaine Fowlkes,2001-02,25,LAC,NBA,SF,22,17,15.6,1.1,2.9,0.391,0,0,NA,1.1,2.9,0.391,0.391,1.1,1.4,0.774,1.5,1.5,2.9,0.8,0.5,0,0.6,1.8,3.4,1,0,0,1,1235.5,103,27,4,2,2004-05,1998,54,DEN,Fresno State,21.6,0.2796,22.2,0.287
/players/f/foxri01.html,Rick Fox,1991-92,22,BOS,NBA,SF,81,5,19,3,6.5,0.459,0.3,0.9,0.329,2.7,5.6,0.479,0.481,1.7,2.3,0.755,0.9,1.8,2.7,1.6,1,0.4,1.5,2.8,8,1,0,0,1,23732.8,930,587,13,2,2003-04,1991,24,BOS,UNC,54.8,0.6682,51.6,0.6292
/players/f/foylead01.html,Adonal Foyle,1997-98,22,GSW,NBA,C,55,1,11.9,1.3,3.1,0.406,0,0,0,1.3,3.1,0.408,0.406,0.5,1.1,0.435,1.3,2,3.3,0.3,0.2,0.9,0.9,1.7,3,1,0,0,1,13061.6,733,269,12,2,2008-09,1997,8,GSW,Colgate,35.2,0.4294,32.2,0.3928
/players/f/francst01.html,Steve Francis,1999-00,22,HOU,NBA,PG,77,77,36.1,6.5,14.5,0.445,1.4,4,0.345,5.1,10.5,0.483,0.493,3.7,4.7,0.786,2,3.3,5.3,6.6,1.5,0.4,4,3,18,1,0,0,1,21636.2,576,543,9,2,2007-08,1999,2,VAN,Maryland,44.2,0.5898,41.6,0.5582
/players/f/fundela01.html,Lawrence Funderburke,1997-98,27,SAC,NBA,PF,52,1,21,3.7,7.5,0.49,0,0.1,0.143,3.7,7.4,0.496,0.491,2.1,3.1,0.679,1.5,3,4.5,1.2,0.4,0.3,1.2,1.1,9.5,1,0,0,1,4723.9,318,7,7,2,2004-05,1994,51,SAC,Ohio State,33,0.4026,33.4,0.4074
/players/g/gadzuda01.html,Dan Gadzuric,2002-03,24,MIL,NBA,C,49,30,15.5,1.4,3,0.483,0,0,0,1.4,2.9,0.486,0.483,0.6,1.1,0.518,1.3,2.7,4,0.2,0.4,1.1,0.6,2.6,3.4,1,0,0,1,7795.4,527,164,10,2,2011-12,2002,34,MIL,UCLA,39.6,0.5296,40.8,0.5442
/players/g/garripa01.html,Pat Garrity,1998-99,22,PHO,NBA,PF,39,9,13.8,2.2,4.4,0.5,0.2,0.5,0.389,2,3.9,0.513,0.521,1,1.4,0.714,0.7,1.3,1.9,0.5,0.2,0.1,0.5,1.6,5.6,1,0,0,1,11070.3,552,107,10,2,2007-08,1998,19,MIL,Notre Dame,50.4,0.6148,44.4,0.5866
/players/g/gasolpa01.html,Pau Gasol,2001-02,21,MEM,NBA,C,82,79,36.7,6.7,13,0.518,0,0.1,0.2,6.7,12.9,0.519,0.518,4.1,5.8,0.709,2.9,6,8.9,2.7,0.5,2.1,2.7,2.4,17.6,1,0,0,1,41006,1226,1150,18,2,2018-19,2001,3,ATL,,17.2,0.2236,19,0.2454
/players/g/georgde01.html,Devean George,1999-00,22,LAL,NBA,SF,49,1,7,1.1,2.9,0.389,0.3,1,0.34,0.8,2,0.412,0.444,0.6,0.8,0.659,0.6,0.9,1.5,0.2,0.2,0.1,0.4,1.1,3.2,1,0,0,1,11687.4,630,108,11,2,2009-10,1999,23,LAL,Augsburg College,49.2,0.6508,53,0.6972
/players/g/gillke01.html,Kendall Gill,1990-91,22,CHA,NBA,SG,82,36,23.7,4.6,10.2,0.45,0,0.2,0.143,4.6,10,0.455,0.451,1.9,2.2,0.835,1.3,1.9,3.2,3.7,1.3,0.5,2,2.3,11,1,0,0,1,29472.3,966,791,15,2,2004-05,1990,5,CHH,Illinois,NA,NA,NA,NA
/players/g/ginobma01.html,Manu Ginóbili,2002-03,25,SAS,NBA,SG,69,5,20.7,2.5,5.8,0.438,0.7,2.1,0.345,1.8,3.6,0.494,0.503,1.8,2.5,0.737,0.7,1.7,2.3,2,1.4,0.2,1.4,2.5,7.6,1,0,0,1,26866.3,1057,349,16,2,2017-18,1999,57,SAS,,51.8,0.6932,52.6,0.703
/players/g/giricgo01.html,Gordan Giricek,2002-03,25,MEM,NBA,SG,49,35,24.2,4.2,9.8,0.433,0.9,2.7,0.354,3.3,7.1,0.463,0.481,1.8,2.2,0.822,0.4,1.8,2.2,1.4,0.4,0.1,1.9,2.1,11.2,1,0,0,1,8823.8,384,191,6,2,2007-08,1999,40,DAL,,19,0.2454,20.8,0.2672
/players/g/glovedi01.html,Dion Glover,1999-00,21,ATL,NBA,SG,30,1,14.9,2.2,5.7,0.386,0.4,1.5,0.267,1.8,4.2,0.429,0.421,1.7,2.3,0.729,0.5,0.8,1.3,0.9,0.5,0.1,0.9,0.9,6.5,1,0,0,1,6132.2,294,105,6,2,2004-05,1999,20,ATL,Georgia Tech,44.6,0.5966,41.8,0.5624
/players/g/goldwan01.html,Anthony Goldwire,1995-96,24,CHA,NBA,PG,42,8,14.8,1.8,4.5,0.402,0.8,2,0.398,1,2.5,0.406,0.489,1.1,1.4,0.767,0.2,0.8,1,2.7,0.4,0,1.5,1.9,5.5,1,0,0,1,4957.4,266,72,8,2,2005-06,1994,52,PHO,Houston,38.4,0.4684,41.4,0.505
/players/g/goodedr01.html,Drew Gooden,2002-03,21,MEM,NBA,SF,51,29,26.1,5,11.3,0.443,0.3,0.9,0.304,4.7,10.4,0.455,0.455,1.8,2.6,0.697,2.1,3.7,5.8,1.2,0.7,0.4,2.1,2.4,12.1,1,0,0,1,20129.8,790,500,13,2,2015-16,2002,4,MEM,Kansas,19,0.2454,20.8,0.2672
/players/g/grantbr01.html,Brian Grant,1994-95,22,SAC,NBA,PF,80,59,28.6,5.2,10.1,0.511,0,0.1,0.25,5.2,10.1,0.512,0.511,2.9,4.5,0.636,2.6,4.9,7.5,1.2,0.6,1.5,2,3.5,13.2,1,0,0,1,21415.4,756,577,12,2,2005-06,1994,8,SAC,Xavier,26,0.317,29.2,0.3562
/players/g/grantho01.html,Horace Grant,1987-88,22,CHI,NBA,PF,81,6,22.6,3.1,6.3,0.501,0,0,0,3.1,6.2,0.503,0.501,1.4,2.2,0.626,1.9,3.6,5.5,1.1,0.6,0.7,1.1,2.7,7.7,1,0,0,1,38632.2,1165,1037,17,2,2003-04,1987,10,CHI,Clemson,31.4,0.3828,34.6,0.4218
/players/g/griffad01.html,Adrian Griffin,1999-00,25,BOS,NBA,SG,72,47,26.8,2.4,5.7,0.424,0.2,0.8,0.281,2.2,4.9,0.447,0.443,1.7,2.2,0.753,1.8,3.4,5.2,2.5,1.6,0.2,1.3,3.1,6.7,1,0,0,1,7999.8,477,179,9,2,2007-08,NA,61,NA,NA,27.6,0.3694,27.6,0.3694
/players/g/griffed01.html,Eddie Griffin,2001-02,19,HOU,NBA,PF,73,24,26,3.3,9.1,0.366,1.2,3.7,0.33,2.1,5.4,0.392,0.434,0.9,1.2,0.744,1.6,4.1,5.7,0.7,0.2,1.8,0.6,1.6,8.8,1,0,0,1,6725.8,303,117,5,2,2006-07,2001,7,NJN,Seton Hall,41,0.551,35.2,0.4802
/players/g/guglito01.html,Tom Gugliotta,1992-93,23,WAS,NBA,PF,81,81,34.5,6,14,0.426,0.5,1.7,0.281,5.5,12.3,0.446,0.443,2.2,3.5,0.644,2.7,6.9,9.6,3.8,1.7,0.4,2.8,2.4,14.7,1,0,0,1,23549.3,763,608,12,2,2004-05,1992,6,WSB,NC State,32.8,0.4,29.6,0.361
/players/g/guytoaj01.html,A.J. Guyton,2000-01,22,CHI,NBA,PG,33,8,19.1,2.4,5.8,0.406,0.8,2.1,0.391,1.5,3.7,0.415,0.477,0.5,0.5,0.833,0.3,0.8,1.1,1.9,0.3,0.2,0.7,1.1,6,1,0,0,1,1246.8000000000002,80,14,3,2,2002-03,2000,32,CHI,Indiana,46.6,0.5906,35.2,0.4516
/players/h/haislma01.html,Marcus Haislip,2002-03,22,MIL,NBA,PF,39,8,11.3,1.7,3.9,0.431,0.1,0.3,0.25,1.6,3.6,0.447,0.441,0.7,1,0.684,0.5,0.8,1.4,0.2,0.2,0.5,0.5,1.4,4.1,1,0,0,1,854.4000000000001,89,8,4,2,2009-10,2002,13,MIL,Tennessee,39.6,0.5296,40.8,0.5442
/players/h/hamda01.html,Darvin Ham,1996-97,23,DEN,NBA,SF,35,3,8.9,0.9,1.7,0.525,0,0,NA,0.9,1.7,0.525,0.525,0.5,0.9,0.485,0.8,0.8,1.6,0.4,0.2,0.2,0.6,1.6,2.3,1,0,0,1,5175.6,417,45,8,2,2004-05,NA,61,NA,NA,35.6,0.4342,35,0.4268
/players/h/hamilri01.html,Richard Hamilton,1999-00,21,WAS,NBA,SG,71,12,19.3,3.6,8.5,0.42,0.4,1.1,0.364,3.2,7.4,0.428,0.443,1.5,1.9,0.774,0.5,1.3,1.8,1.5,0.4,0.1,1.2,2,9,1,0,0,1,29551.9,921,783,14,2,2012-13,1999,7,WAS,UConn,32.6,0.427,34.2,0.4466
/players/h/hamilze01.html,Zendon Hamilton,2000-01,25,LAC,NBA,C,3,0,6.3,0.7,3,0.222,0,0,NA,0.7,3,0.222,0.222,1.7,2.7,0.625,1,1.7,2.7,0,0,0,0.7,1.3,3,1,0,0,1,1560.1,134,15,6,2,2005-06,NA,61,NA,NA,21.2,0.2748,21.6,0.2796
/players/h/hardaan01.html,Anfernee Hardaway,1993-94,22,ORL,NBA,PG,82,82,36.8,6.2,13.3,0.466,0.6,2.3,0.267,5.6,11,0.507,0.489,3,4,0.742,2.3,3,5.4,6.6,2.3,0.6,3.6,2.5,16,1,0,0,1,23720.8,704,557,14,2,2007-08,1993,3,GSW,Memphis,27.75,0.3385,32.2,0.3928
/players/h/hardati01.html,Tim Hardaway,1989-90,23,GSW,NBA,PG,79,78,33.7,5.9,12.5,0.471,0.3,1.1,0.274,5.6,11.4,0.489,0.483,2.7,3.5,0.764,0.7,3.2,3.9,8.7,2.1,0.2,3.3,2.9,14.7,1,0,0,1,30612.2,867,770,13,2,2002-03,1989,14,GSW,Texas-El Paso,30.4,0.3706,30.4,0.3706
/players/h/harprma01.html,Matt Harpring,1998-99,22,ORL,NBA,SF,50,22,22.3,3,6.4,0.463,0.2,0.5,0.4,2.8,5.9,0.468,0.478,2,2.9,0.713,1.8,2.5,4.3,0.9,0.6,0.1,1.5,2.2,8.2,1,0,0,1,17586.7,665,349,11,2,2008-09,1998,15,ORL,Georgia Tech,50.6,0.6172,47,0.6258
/players/h/harriad01.html,Adam Harrington,2002-03,22,DAL,NBA,SG,13,0,2.8,0.3,1.3,0.235,0.1,0.2,0.333,0.2,1.1,0.214,0.265,0.2,0.2,1,0,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.8,1,0,0,1,110.20000000000002,19,0,1,2,2002-03,NA,61,NA,NA,37.8,0.4938,45.8,0.5914
/players/h/harrial01.html,Al Harrington,1998-99,18,IND,NBA,PF,21,0,7.6,0.9,2.7,0.321,0,0.2,0,0.9,2.4,0.353,0.321,0.4,0.7,0.6,1,0.9,1.9,0.2,0.2,0.1,0.5,1.2,2.1,1,0,0,1,28008.3,981,445,16,2,2013-14,1998,25,IND,,49.6,0.6048,46.4,0.6194
/players/h/harriju01.html,Junior Harrington,2002-03,22,DEN,NBA,PG,82,51,24.4,2.1,5.7,0.362,0.1,0.3,0.25,2,5.4,0.369,0.369,0.9,1.4,0.652,0.5,2.5,3,3.4,1,0.2,1.9,3,5.1,1,0,0,1,3094.1,140,66,3,2,2006-07,NA,61,NA,NA,25.4,0.3352,26.6,0.3498
/players/h/harriot01.html,Othella Harrington,1996-97,23,HOU,NBA,PF,57,1,15.1,2,3.6,0.549,0,0.1,0,2,3.5,0.557,0.549,0.9,1.4,0.605,1.3,2.2,3.5,0.3,0.2,0.4,1,2,4.8,1,0,0,1,13924.4,709,263,12,2,2007-08,1996,30,HOU,Georgetown,50,0.6096,53,0.6462
/players/h/harrilu01.html,Lucious Harris,1993-94,23,DAL,NBA,SG,77,0,15.1,2.1,5,0.421,0.1,0.4,0.212,2,4.6,0.44,0.43,1.1,1.5,0.731,0.6,1.5,2,1.4,0.6,0.1,1,1.5,5.4,1,0,0,1,15709.8,800,145,12,2,2004-05,1993,28,DAL,Cal State Long Beach,29.2,0.3558,24.2,0.295
/players/h/harvean01.html,Antonio Harvey,1993-94,23,LAL,NBA,PF,27,6,9.1,1.1,2.9,0.367,0,0,NA,1.1,2.9,0.367,0.367,0.4,1,0.462,1,1.2,2.2,0.2,0.3,0.7,0.6,1.4,2.6,1,0,0,1,1952.7,187,32,8,2,2002-03,NA,61,NA,NA,52,0.634,47.2,0.5754
/players/h/harvedo01.html,Donnell Harvey,2000-01,20,DAL,NBA,PF,18,0,3.6,0.4,0.8,0.571,0,0,NA,0.4,0.8,0.571,0.571,0.3,0.9,0.375,0.3,0.8,1.1,0.1,0.2,0.1,0.4,0.8,1.2,1,0,0,1,3315.4,205,39,5,2,2004-05,2000,22,NYK,Florida,25.8,0.3476,31.2,0.4134
/players/h/hassetr01.html,Trenton Hassell,2001-02,22,CHI,NBA,SG,78,47,28.7,3.4,8.1,0.425,0.8,2.1,0.364,2.7,5.9,0.447,0.473,1.1,1.5,0.763,0.8,2.4,3.3,2.2,0.7,0.6,1.3,2.4,8.7,1,0,0,1,16282.1,644,428,9,2,2009-10,2001,30,CHI,Austin Peay State University,35.2,0.4516,25.6,0.3346
/players/h/hastoki01.html,Kirk Haston,2001-02,22,CHA,NBA,PF,15,0,5.1,0.7,2.6,0.282,0,0.2,0,0.7,2.4,0.306,0.282,0.3,0.5,0.5,0.3,1,1.3,0.3,0,0.1,0.2,0.6,1.7,1,0,0,1,134.1,27,0,2,2,2002-03,2001,16,CHH,Indiana,44.8,0.5902,42.8,0.5658
/players/h/hawkiju01.html,Juaquin Hawkins,2002-03,29,HOU,NBA,SG,58,10,11.8,1,2.6,0.385,0.2,0.4,0.417,0.8,2.1,0.379,0.419,0.2,0.3,0.5,0.3,1.1,1.3,0.8,0.5,0.1,0.5,1,2.3,1,0,0,1,684.4000000000001,58,10,1,2,2002-03,NA,61,NA,NA,35.2,0.4802,35.6,0.485
/players/h/haywobr01.html,Brendan Haywood,2001-02,22,WAS,NBA,C,62,2,20.4,1.8,3.6,0.493,0,0,NA,1.8,3.6,0.493,0.493,1.6,2.6,0.606,2.3,2.9,5.2,0.5,0.3,1.5,0.8,2.5,5.1,1,0,0,1,18678.2,816,549,13,2,2014-15,2001,20,CLE,UNC,30.2,0.3978,28.8,0.3806
/players/h/hendeal01.html,Alan Henderson,1995-96,23,ATL,NBA,PF,79,4,17.9,2.4,5.5,0.442,0,0,0,2.4,5.5,0.445,0.442,1.5,2.5,0.595,2.1,2.4,4.5,0.6,0.6,0.5,1.1,2.7,6.4,1,0,0,1,13772.9,652,220,12,2,2006-07,1995,16,ATL,Indiana,44.6,0.5436,45.2,0.551
/players/h/hilarne01.html,Nenê,2002-03,20,DEN,NBA,C,80,53,28.2,4,7.7,0.519,0,0,0,4,7.7,0.521,0.519,2.5,4.3,0.578,2.6,3.5,6.1,1.9,1.6,0.8,2.3,3.7,10.5,1,0,0,1,25230.9,965,626,17,2,2018-19,NA,61,NA,NA,25.4,0.3352,26.6,0.3498
/players/h/hillty01.html,Tyrone Hill,1990-91,22,GSW,NBA,PF,74,22,16.1,2,4,0.492,0,0,NA,2,4,0.492,0.492,1.3,2.1,0.632,2.1,3.1,5.2,0.3,0.4,0.4,1,3.6,5.3,1,0,0,1,22390,801,610,14,2,2003-04,1990,11,GSW,Xavier,30.4,0.3706,34.8,0.4244
/players/h/hoibefr01.html,Fred Hoiberg,1995-96,23,IND,NBA,SG,15,1,5.7,0.5,1.3,0.421,0.1,0.2,0.333,0.5,1.1,0.438,0.447,1,1.2,0.833,0.3,0.3,0.6,0.5,0.4,0.1,0.5,0.8,2.1,1,0,0,1,9971.2,541,61,10,2,2004-05,1995,52,IND,Iowa State,44.2,0.539,46.4,0.5658
/players/h/horryro01.html,Robert Horry,1992-93,22,HOU,NBA,SF,79,79,29.5,4.1,8.6,0.474,0.2,0.6,0.255,3.9,8,0.49,0.482,1.8,2.5,0.715,1.4,3.5,5,2.4,1,1.1,2,2.7,10.1,1,0,0,1,27072.3,1107,480,16,2,2007-08,1992,11,HOU,Alabama,45.2,0.5512,47,0.5732
/players/h/houseed01.html,Eddie House,2000-01,22,MIA,NBA,PG,50,0,11,2.1,4.9,0.421,0.4,1.1,0.345,1.7,3.8,0.443,0.46,0.5,0.7,0.686,0.1,0.7,0.8,1,0.3,0,0.7,1.2,5,1,0,0,1,12405.1,717,31,10,2,2010-11,2000,37,MIA,Arizona State,48.2,0.6442,49.8,0.6638
/players/h/houstal01.html,Allan Houston,1993-94,22,DET,NBA,SG,79,20,19.2,3.4,8.5,0.405,0.4,1.5,0.299,3,7,0.428,0.431,1.1,1.4,0.824,0.2,1.3,1.5,1.3,0.4,0.2,1.3,2.1,8.5,1,0,0,1,28302.5,839,727,12,2,2004-05,1993,11,DET,Tennessee,52,0.6342,43.4,0.5294
/players/h/howarju01.html,Juwan Howard,1994-95,21,WAS,NBA,PF,65,52,36.1,7,14.3,0.489,0,0.1,0,7,14.2,0.492,0.489,3,4.5,0.664,2.8,5.6,8.4,2.5,0.8,0.2,2.6,3.6,17,1,0,0,1,36658.4,1208,900,19,2,2012-13,1994,5,WSB,Michigan,26.4,0.322,24.4,0.2976
/players/h/hudsotr01.html,Troy Hudson,1997-98,21,UTA,NBA,PG,8,0,2.9,0.8,1.8,0.429,0,0.4,0,0.8,1.4,0.545,0.429,0,0,NA,0.1,0.1,0.3,0.5,0.3,0,0.1,0.1,1.5,1,0,0,1,11278.5,517,168,11,2,2007-08,NA,61,NA,NA,55.8,0.6804,58.8,0.717
/players/h/huffmna01.html,Nate Huffman,2002-03,27,TOR,NBA,C,7,0,10.9,1.3,3.6,0.36,0,0,NA,1.3,3.6,0.36,0.36,0.7,1.1,0.625,1.3,2,3.3,0.7,0.1,0.4,0.4,1.9,3.3,1,0,0,1,76.3,7,0,1,2,2002-03,NA,61,NA,NA,34.4,0.4574,36,0.477
/players/h/hughela01.html,Larry Hughes,1998-99,20,PHI,NBA,PG,50,1,19.8,3.4,8.3,0.411,0.2,1,0.154,3.2,7.2,0.448,0.42,2.1,3,0.709,1.7,2.1,3.8,1.5,0.9,0.3,1.4,1.9,9.1,1,0,0,1,22382.2,727,509,13,2,2011-12,1998,8,PHI,Saint Louis,24,0.2928,24.4,0.3466
/players/h/humphry01.html,Ryan Humphrey,2002-03,23,ORL,NBA,PF,35,1,9.2,0.7,2.4,0.271,0,0,NA,0.7,2.4,0.271,0.271,0.5,0.8,0.643,0.9,1.1,2,0.2,0.1,0.5,0.6,1.6,1.8,1,0,0,1,773.7,85,1,3,2,2004-05,2002,19,UTA,Notre Dame,40.2,0.5428,40.4,0.5452
/players/h/hunteli01.html,Lindsey Hunter,1993-94,23,DET,NBA,PG,82,26,26.5,4.1,10.9,0.375,0.8,2.5,0.333,3.2,8.4,0.388,0.414,1.3,1.7,0.732,0.6,1.7,2.3,4.8,1.5,0.1,2.2,2.1,10.3,1,0,0,1,23257.899999999998,937,438,17,2,2009-10,1993,10,DET,Jackson State University,52,0.6342,43.4,0.5294
/players/h/huntest01.html,Steven Hunter,2001-02,20,ORL,NBA,C,53,21,9.7,1.3,2.8,0.456,0,0,NA,1.3,2.8,0.456,0.456,1,1.8,0.585,0.8,1.1,1.8,0.1,0.1,0.8,0.3,1.5,3.6,1,0,0,1,5990.2,400,130,8,2,2009-10,2001,15,ORL,DePaul,40.4,0.5452,40.2,0.5428
/players/i/ilgauzy01.html,Zydrunas Ilgauskas,1997-98,22,CLE,NBA,C,82,81,29,5.5,10.7,0.518,0,0,0.25,5.5,10.6,0.519,0.519,2.8,3.7,0.762,3.4,5.4,8.8,0.9,0.6,1.6,1.8,3.5,13.9,1,0,0,1,22955.3,843,724,13,2,2010-11,1996,20,CLE,,46.6,0.5682,45.2,0.551
/players/j/jacksbo01.html,Bobby Jackson,1997-98,24,DEN,NBA,PG,68,53,30,4.6,11.6,0.392,0.3,1.2,0.259,4.3,10.4,0.407,0.405,2.2,2.7,0.814,1.1,3.3,4.4,4.7,1.5,0.2,2.7,2.4,11.6,1,0,0,1,16796.2,755,143,12,2,2008-09,1997,23,SEA,Minnesota,35,0.4268,30,0.3658
/players/j/jacksje01.html,Jermaine Jackson,1999-00,23,DET,NBA,SG,7,0,10.4,0.1,1.6,0.091,0,0.1,0,0.1,1.4,0.1,0.091,0.7,1.1,0.625,0.1,1.4,1.6,0.6,0.4,0,1,1,1,1,0,0,1,1343.8,135,3,5,2,2005-06,NA,61,NA,NA,38.4,0.5172,41.2,0.5514
/players/j/jacksji01.html,Jim Jackson,1992-93,22,DAL,NBA,SF,28,28,33.5,6.6,16.6,0.395,0.8,2.6,0.288,5.8,14,0.415,0.417,2.4,3.3,0.739,1.5,2.9,4.4,4.7,1.4,0.4,4.1,2.9,16.3,1,0,0,1,29076.899999999998,885,650,14,2,2005-06,1992,4,DAL,Ohio State,37.6,0.4582,29.2,0.3558
/players/j/jacksma02.html,Marc Jackson,2000-01,26,GSW,NBA,C,48,35,29.4,4.9,10.6,0.467,0.1,0.5,0.217,4.8,10.1,0.478,0.471,3.2,4,0.802,2.5,5,7.5,1.2,0.7,0.6,1.9,2.9,13.2,1,0,0,1,7571.0999999999995,387,106,7,2,2006-07,1997,37,GSW,Temple,24.8,0.3372,21,0.2908
